name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,car_age,brand,km_per_year,price_category
Maruti Omni MPI STD BSIV,2012.0,250000.0,90000.0,Petrol,Individual,Manual,First Owner,14.0,Maruti,6428.571428571428,Mid-Range
Hyundai Accent GLE 1,1999.0,60000.0,90000.0,None,Individual,Manual,Fourth & Above Owner,27.0,Hyundai,3333.3333333333335,Budget
Hyundai Getz GLX,2005.0,70000.0,60000.0,Petrol,Individual,Manual,Third Owner,21.0,Hyundai,2857.1428571428573,Budget
Chevrolet Sail Hatchback 1.2 LS,2016.0,250000.0,30000.0,Petrol,Individual,Manual,First Owner,10.0,Chevrolet,3000.0,Mid-Range
Hyundai EON Magna Plus,2016.0,229999.0,80000.0,Petrol,Individual,Manual,First Owner,10.0,Hyundai,8000.0,Budget
Chevrolet Optra Magnum 2.0 LS,2014.0,195000.0,60000.0,Diesel,Individual,Manual,First Owner,12.0,Chevrolet,5000.0,Budget
Datsun RediGO S,2016.0,270000.0,50000000.0,Petrol,Individual,Manual,First Owner,10.0,Datsun,5000000.0,Mid-Range
Honda WR-V i-DTEC VX,2014.0,650000.0,140000.0,Diesel,Individual,Manual,First Owner,12.0,Honda,11666.666666666666,Luxury
Hyundai i20 Asta 1.4 CRDi,2014.0,370000.0,80000.0,Diesel,Individual,Manual,First Owner,12.0,Hyundai,6666.666666666667,Mid-Range
Maruti Swift VDI Optional,2016.0,509999.0,40000.0,Diesel,Individual,Manual,First Owner,10.0,Maruti,4000.0,Mid-Range
Maruti Zen Estilo VXI BSIV,2011.0,280000.0,33000.0,Petrol,Individual,Manual,First Owner,15.0,Maruti,2200.0,Mid-Range
Renault KWID 1.0 RXT Optional,2014.0,300000.0,10500.0,Petrol,Individual,Manual,First Owner,12.0,Renault,875.0,Mid-Range
Mahindra Bolero 2011-2019 SLX,2013.0,400000.0,107000.0,Diesel,Individual,Manual,First Owner,13.0,Mahindra,8230.76923076923,Mid-Range
Hyundai i10 Sportz 1.2,2010.0,210000.0,60000.0,Petrol,Individual,Manual,Second Owner,16.0,Hyundai,3750.0,Budget
Hyundai Santro Xing XG eRLX Euro III,2006.0,90000.0,120000.0,Petrol,Individual,Manual,Second Owner,20.0,Hyundai,6000.0,Budget
Maruti Wagon R LXI BS IV,2010.0,222000.0,70000.0,Petrol,Individual,Manual,First Owner,16.0,Maruti,4375.0,Budget
Maruti Alto 800 LXI,2015.0,240000.0,60000.0,Petrol,Individual,Manual,Second Owner,11.0,Maruti,5454.545454545455,Budget
Toyota Etios Liva GD,2013.0,450000.0,70000.0,Diesel,Individual,Manual,First Owner,13.0,Toyota,5384.615384615385,Mid-Range
Ford Ecosport 1.5 Petrol Ambiente,2017.0,650000.0,6000.0,Petrol,Individual,Manual,First Owner,9.0,Ford,666.6666666666666,Luxury
Hyundai Verna SX Diesel,2010.0,200000.0,60000.0,Diesel,Dealer,Manual,Second Owner,16.0,Hyundai,3750.0,Budget
Hyundai Verna SX Diesel,2011.0,210000.0,72000.0,None,Dealer,Manual,First Owner,15.0,Hyundai,4800.0,Budget
Tata Nano Cx BSIV,2014.0,75000.0,9528.0,Petrol,Dealer,Manual,First Owner,12.0,Tata,794.0,Budget
Toyota Innova 2.5 G (Diesel) 8 Seater,2011.0,450000.0,135200.0,Diesel,Dealer,Manual,First Owner,15.0,Toyota,9013.333333333334,Mid-Range
Hyundai i20 1.2 Sportz,2011.0,220000.0,58000.0,Petrol,Dealer,Manual,First Owner,15.0,Hyundai,3866.6666666666665,Budget
Hyundai i20 Magna 1.4 CRDi (Diesel),2013.0,325000.0,78000.0,Diesel,Dealer,Manual,Second Owner,13.0,Hyundai,6000.0,Mid-Range
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2017.0,825000.0,35000.0,Diesel,Individual,Manual,First Owner,9.0,Ford,3888.8888888888887,Luxury
Hyundai Accent GLS,2007.0,125000.0,76000.0,Petrol,None,Manual,Third Owner,19.0,Hyundai,4000.0,Budget
Mahindra Xylo D2 BS IV,2014.0,434999.0,100000.0,Diesel,Individual,Manual,Third Owner,12.0,Mahindra,8333.333333333334,Mid-Range
Mahindra Scorpio SLE BSIV,2011.0,484999.0,99000.0,Diesel,Individual,Manual,Second Owner,15.0,Mahindra,6600.0,Mid-Range
Maruti Ritz VDi,2009.0,175000.0,80000.0,Diesel,Individual,Manual,Third Owner,17.0,Maruti,4705.882352941177,Budget
Honda Civic 1.8 S MT,2006.0,220000.0,120000.0,Petrol,Individual,Manual,Third Owner,20.0,Honda,6000.0,Budget
Honda BR-V i-VTEC VX MT,2020.0,1250000.0,1100.0,Petrol,Dealer,Manual,First Owner,6.0,Honda,183.33333333333334,Luxury
Maruti Omni E MPI STD BS IV,2017.0,215000.0,34000.0,Petrol,Dealer,Manual,First Owner,9.0,Maruti,3777.777777777778,Budget
Ford EcoSport 1.5 Diesel Titanium BSIV,2018.0,615000.0,15000.0,Diesel,Individual,Manual,First Owner,8.0,Ford,1875.0,Luxury
Chevrolet Beat Diesel PS,2012.0,130000.0,58000.0,Diesel,None,Manual,First Owner,14.0,Chevrolet,4142.857142857143,Budget
Tata Indigo CS eLX BS IV,2013.0,175000.0,50300.0,Diesel,Individual,Manual,First Owner,13.0,Tata,3869.230769230769,Budget
Tata Indigo CR4,2011.0,150000.0,70000.0,Diesel,Individual,Manual,Second Owner,15.0,Tata,4666.666666666667,Budget
Tata Indica Vista TDI LS,2011.0,195000.0,60000.0,Diesel,Individual,Manual,Third Owner,15.0,Tata,4000.0,Budget
Maruti Ertiga 1.5 VDI,2020.0,550000.0,90000.0,Diesel,Individual,Manual,First Owner,6.0,Maruti,15000.0,Mid-Range
Isuzu D-Max V-Cross Standard,2018.0,1500000.0,40000.0,Diesel,Individual,Manual,First Owner,8.0,Isuzu,5000.0,Luxury
Skoda Superb 1.8 TFSI MT,2010.0,400000.0,80000.0,Petrol,Individual,Manual,Second Owner,16.0,Skoda,5000.0,Mid-Range
Nissan Kicks XV Premium D BSIV,2019.0,1350000.0,15000.0,Diesel,Individual,Manual,First Owner,7.0,Nissan,2142.8571428571427,Luxury
Maruti Swift VDI BSIV,2011.0,290000.0,130000.0,Diesel,Individual,Manual,Second Owner,15.0,Maruti,8666.666666666666,Mid-Range
Mahindra Bolero Power Plus SLX,2014.0,700000.0,80000.0,Diesel,Individual,Manual,First Owner,12.0,Mahindra,6666.666666666667,Luxury
Maruti Alto 800 Base,2014.0,175000.0,40000.0,Petrol,Individual,Manual,First Owner,12.0,Maruti,3333.3333333333335,Budget
Volkswagen Ameo 1.5 TDI Highline 16 Alloy,2017.0,575000.0,80000.0,None,Individual,Manual,First Owner,9.0,Volkswagen,8888.888888888889,Mid-Range
Mahindra Xylo D4 BSIV,2013.0,350000.0,151624.0,Diesel,Individual,Manual,Second Owner,13.0,Mahindra,11663.384615384615,Mid-Range
Renault Duster 85PS Diesel RxL Optional,2012.0,450000.0,160000.0,Diesel,Individual,Manual,First Owner,14.0,Renault,11428.57142857143,Mid-Range
Hyundai Santro AT CNG,2005.0,130000.0,110000.0,CNG,Individual,Manual,Second Owner,21.0,Hyundai,5238.0952380952385,Budget
Maruti Swift VDI BSIV,2015.0,320000.0,74820.0,Diesel,Individual,Manual,First Owner,11.0,Maruti,6801.818181818182,Mid-Range
Mahindra XUV500 W6 2WD,2014.0,550000.0,82000.0,Diesel,Individual,Manual,First Owner,12.0,Mahindra,6833.333333333333,Mid-Range
Maruti Wagon R VXI BS IV,2015.0,370000.0,50000.0,Petrol,Individual,Manual,Second Owner,11.0,Maruti,4545.454545454545,Mid-Range
Chevrolet Beat LT,2010.0,114999.0,70000.0,Petrol,Individual,Manual,Second Owner,16.0,Chevrolet,4375.0,Budget
Ford Ecosport Sports Petrol,2020.0,1100000.0,1000.0,Petrol,Individual,Manual,First Owner,6.0,Ford,166.66666666666666,Luxury
Hyundai Tucson CRDi,2006.0,170000.0,170000.0,Diesel,Individual,Manual,First Owner,20.0,Hyundai,8500.0,Budget
Tata Indigo TDI,2008.0,80000.0,150000.0,Diesel,Individual,Manual,Third Owner,18.0,Tata,8333.333333333334,Budget
Ford EcoSport 1.5 Diesel Titanium BSIV,2014.0,950000.0,17000.0,None,Individual,Manual,First Owner,12.0,Ford,1416.6666666666667,Luxury
Maruti Swift Dzire VDI,2014.0,425000.0,150000.0,Diesel,Individual,Manual,First Owner,12.0,Maruti,12500.0,Mid-Range
Hyundai i20 Asta Option 1.4 CRDi,2015.0,500000.0,80000.0,Diesel,Individual,Manual,First Owner,11.0,Hyundai,7272.727272727273,Mid-Range
Hyundai Santro Xing XG eRLX Euro III,2005.0,70000.0,170000.0,Petrol,None,Manual,Third Owner,21.0,Hyundai,8095.238095238095,Budget
Honda Amaze S i-Dtech,2013.0,349000.0,120000.0,Diesel,Individual,Manual,First Owner,13.0,Honda,9230.76923076923,Mid-Range
Hyundai i20 1.2 Sportz,2012.0,330000.0,90000.0,Petrol,Individual,Manual,Third Owner,14.0,Hyundai,6428.571428571428,Mid-Range
Hyundai Santro Xing GLS,2014.0,120000.0,90000.0,Petrol,Individual,Manual,Third Owner,12.0,Hyundai,7500.0,Budget
Hyundai Verna 1.6 SX CRDi (O),2013.0,430000.0,60000.0,Diesel,Individual,Manual,Second Owner,13.0,Hyundai,4615.384615384615,Mid-Range
Maruti Swift VDI BSIV,2014.0,390000.0,90000.0,Diesel,Individual,Manual,First Owner,12.0,Maruti,7500.0,Mid-Range
Nissan Micra Diesel XV Primo,2012.0,225000.0,129000.0,Diesel,Individual,Manual,First Owner,14.0,Nissan,9214.285714285714,Budget
Mahindra Scorpio VLS AT 2.2 mHAWK,2010.0,350000.0,186000.0,Diesel,Individual,Manual,Second Owner,16.0,Mahindra,11625.0,Mid-Range
Tata Sumo LX,2009.0,100000.0,66778.0,Diesel,Individual,Manual,First Owner,17.0,Tata,3928.1176470588234,Budget
Hyundai i20 Sportz 1.4 CRDi,2014.0,315000.0,110000.0,Diesel,Individual,Manual,Second Owner,12.0,Hyundai,9166.666666666666,Mid-Range
Renault KWID RXT,2016.0,280000.0,40000.0,Petrol,Individual,Manual,First Owner,10.0,Renault,4000.0,Mid-Range
Hyundai Tucson 2.0 e-VGT 2WD MT,2017.0,1650000.0,55000.0,Diesel,Dealer,Manual,First Owner,9.0,Hyundai,6111.111111111111,Luxury
Hyundai EON Era Plus,2015.0,295000.0,21000.0,None,Dealer,Manual,First Owner,11.0,Hyundai,1909.090909090909,Mid-Range
Jaguar XF 5.0 Litre V8 Petrol,2012.0,2050000.0,66363.0,Petrol,Dealer,Automatic,Second Owner,14.0,Jaguar,4740.214285714285,Luxury
Hyundai Creta 1.6 VTVT AT SX Plus,2018.0,1475000.0,11700.0,Petrol,Dealer,Automatic,First Owner,8.0,Hyundai,1462.5,Luxury
Hyundai Verna VTVT 1.6 AT SX Option,2017.0,1100000.0,10000.0,Petrol,Individual,Automatic,First Owner,9.0,Hyundai,1111.111111111111,Luxury
Mercedes-Benz GL-Class 350 CDI Blue Efficiency,2014.0,4400000.0,100000.0,Diesel,Individual,Automatic,Second Owner,12.0,Mercedes-Benz,8333.333333333334,Luxury
Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,Petrol,Trustmark Dealer,Manual,First Owner,10.0,Maruti,710.4,Luxury
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,Trustmark Dealer,Manual,First Owner,11.0,Maruti,4179.454545454545,Luxury
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrol,Trustmark Dealer,Manual,First Owner,11.0,Hyundai,5030.909090909091,Luxury
Renault Pulse RxL,2015.0,390000.0,61585.0,Diesel,Trustmark Dealer,Manual,First Owner,11.0,Renault,5598.636363636364,Mid-Range
Maruti Celerio VXI AMT BSIV,2014.0,450000.0,39415.0,Petrol,Trustmark Dealer,Automatic,Second Owner,12.0,Maruti,3284.5833333333335,Mid-Range
Honda Brio V MT,2014.0,425000.0,29654.0,Petrol,Trustmark Dealer,Manual,First Owner,12.0,Honda,2471.1666666666665,Mid-Range
Hyundai Creta 1.6 SX Automatic Diesel,2015.0,1150000.0,54634.0,Diesel,Trustmark Dealer,Automatic,Second Owner,11.0,Hyundai,4966.727272727273,Luxury
Honda City i VTEC V,2015.0,775000.0,66521.0,Petrol,Trustmark Dealer,Manual,First Owner,11.0,Honda,6047.363636363636,Luxury
Hyundai Elite i20 Asta Option CVT BSIV,2019.0,720000.0,3000.0,Petrol,Individual,Automatic,First Owner,7.0,Hyundai,428.57142857142856,Luxury
Tata Tiago 1.2 Revotron XZ,2018.0,539000.0,10000.0,None,Individual,Manual,First Owner,8.0,Tata,1250.0,Mid-Range
Maruti Celerio ZXI,2017.0,420000.0,50000.0,Petrol,Individual,Manual,First Owner,9.0,Maruti,5555.555555555556,Mid-Range
Maruti Omni E 8 Str STD,2014.0,85000.0,60000.0,Petrol,Individual,Manual,Third Owner,12.0,Maruti,5000.0,Budget
OpelCorsa 1.6Gls,2004.0,142000.0,73000.0,Petrol,Individual,Manual,First Owner,22.0,OpelCorsa,3318.181818181818,Budget
Hyundai EON D Lite,2014.0,180000.0,76000.0,Petrol,Individual,Manual,First Owner,12.0,Hyundai,6333.333333333333,Budget
Chevrolet Tavera Neo 3 Max 9 Str BSIII,2014.0,400000.0,120000.0,Diesel,Individual,Manual,Second Owner,12.0,Chevrolet,10000.0,Mid-Range
Mahindra Scorpio VLX 2WD ABS AT BSIII,2009.0,360000.0,170000.0,None,Individual,Automatic,Third Owner,17.0,Mahindra,10000.0,Mid-Range
Hyundai Santro Xing XG,2003.0,85000.0,110000.0,Petrol,Individual,Manual,Second Owner,23.0,Hyundai,4782.608695652174,Budget
Honda Brio 1.2 S MT,2016.0,350000.0,63400.0,Petrol,Individual,Manual,First Owner,10.0,Honda,6340.0,Mid-Range
Datsun GO Plus T BSIV,2015.0,380000.0,25000.0,Petrol,Individual,Manual,First Owner,11.0,Datsun,2272.7272727272725,Mid-Range
Hyundai i10 Era,2009.0,140000.0,80000.0,Petrol,Individual,Manual,Third Owner,17.0,Hyundai,4705.882352941177,Budget
Maruti Wagon R VXI BS IV,2012.0,200000.0,90000.0,Petrol,Individual,Manual,First Owner,14.0,Maruti,6428.571428571428,Budget
Tata Indica Vista Quadrajet LS,2012.0,150000.0,60000.0,Diesel,Individual,Manual,Second Owner,14.0,Tata,4285.714285714285,Budget
Maruti 800 Std BSII,2006.0,90000.0,60000.0,Petrol,Individual,Manual,Second Owner,20.0,Maruti,3000.0,Budget
Renault KWID RXT,2017.0,280000.0,50000.0,Petrol,Individual,Manual,First Owner,9.0,Renault,5555.555555555556,Mid-Range
Maruti Alto K10 2010-2014 VXI,2011.0,200000.0,40000.0,Petrol,Individual,Manual,First Owner,15.0,Maruti,2666.6666666666665,Budget
Chevrolet Aveo U-VA 1.2 LT WO ABS Airbag,2009.0,110000.0,38500.0,Petrol,Individual,Manual,Second Owner,17.0,Chevrolet,2264.705882352941,Budget
Hyundai i10 Magna,2008.0,140000.0,103921.0,Petrol,Individual,Manual,Second Owner,18.0,Hyundai,5773.388888888889,Budget
Hyundai Creta 1.4 EX Diesel,2020.0,1050000.0,10000.0,Diesel,Individual,Manual,First Owner,6.0,Hyundai,1666.6666666666667,Luxury
Honda BR-V i-DTEC VX MT,2014.0,910000.0,43377.0,Diesel,Dealer,Manual,First Owner,12.0,Honda,3614.75,Luxury
Ford Figo Diesel Titanium,2010.0,160000.0,102307.0,Diesel,Dealer,Manual,First Owner,16.0,Ford,6394.1875,Budget
Maruti Zen LX,2004.0,105000.0,79000.0,Petrol,Individual,Manual,Second Owner,22.0,Maruti,3590.909090909091,Budget
Renault KWID 1.0 RXT Optional,2014.0,300000.0,10500.0,Petrol,Individual,Manual,First Owner,12.0,Renault,875.0,Mid-Range
Maruti Wagon R LXI,2004.0,70000.0,90000.0,Petrol,Individual,Manual,Fourth & Above Owner,22.0,Maruti,4090.909090909091,Budget
Chevrolet Beat Diesel,2012.0,160000.0,60000.0,Diesel,Individual,Manual,First Owner,14.0,Chevrolet,4285.714285714285,Budget
Chevrolet Beat Diesel LS,2012.0,160000.0,50000.0,Diesel,Individual,Manual,First Owner,14.0,Chevrolet,3571.4285714285716,Budget
Chevrolet Sail Hatchback LT ABS,2013.0,225000.0,80000.0,Diesel,None,Manual,First Owner,13.0,Chevrolet,6153.846153846154,Budget
Honda Jazz 1.5 VX i DTEC,2018.0,790000.0,19571.0,Diesel,Dealer,Manual,First Owner,8.0,Honda,2446.375,Luxury
Honda City 1.3 EXI,2002.0,145000.0,100000.0,Petrol,Individual,Manual,First Owner,24.0,Honda,4166.666666666667,Budget
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,2018.0,930000.0,20000.0,Diesel,Individual,Manual,First Owner,8.0,Ford,2500.0,Luxury
Hyundai EON D Lite,2016.0,210000.0,30000.0,Petrol,Individual,Manual,First Owner,10.0,Hyundai,3000.0,Budget
Hyundai Getz 1.5 CRDi GVS,2008.0,110000.0,154000.0,Diesel,Individual,Manual,Third Owner,18.0,Hyundai,8555.555555555555,Budget
Maruti Swift LXI,2011.0,175000.0,70000.0,Petrol,Individual,Manual,First Owner,15.0,Maruti,4666.666666666667,Budget
Maruti Vitara Brezza ZDi Plus AMT Dual Tone,2018.0,950000.0,15000.0,Diesel,Individual,Automatic,First Owner,8.0,Maruti,1875.0,Luxury
Maruti Alto LX BSIII,2008.0,85000.0,120000.0,Petrol,None,Manual,Second Owner,18.0,Maruti,6666.666666666667,Budget
Maruti Celerio LXI MT BSIV,2019.0,340000.0,50000.0,Petrol,Individual,Manual,First Owner,7.0,Maruti,7142.857142857143,Mid-Range
Toyota Etios 1.5 V,2016.0,509999.0,35000.0,Petrol,Individual,Manual,First Owner,10.0,Toyota,3500.0,Mid-Range
Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Diesel,Dealer,Manual,Second Owner,13.0,Renault,76.92307692307692,Mid-Range
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Diesel,Dealer,Automatic,First Owner,8.0,Mercedes-Benz,1250.0,Luxury
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Diesel,Dealer,Automatic,First Owner,13.0,Audi,6615.384615384615,Luxury
BMW X5 xDrive 30d xLine,2019.0,4950000.0,30000.0,Diesel,Dealer,Automatic,First Owner,7.0,BMW,4285.714285714285,Luxury
Hyundai Creta 1.6 CRDi SX,2016.0,535000.0,52600.0,Diesel,Individual,Manual,First Owner,10.0,Hyundai,5260.0,Mid-Range
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Automatic,First Owner,9.0,Hyundai,2210.0,Mid-Range
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrol,None,Manual,First Owner,11.0,Maruti,1083.4545454545455,Luxury
Hyundai Grand i10 Magna AT,2017.0,520000.0,10510.0,Petrol,Dealer,Automatic,First Owner,9.0,Hyundai,1167.7777777777778,Mid-Range
Toyota Fortuner 4x2 AT,2014.0,2600000.0,47162.0,Diesel,Trustmark Dealer,Automatic,First Owner,12.0,Toyota,3930.1666666666665,Luxury
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,Trustmark Dealer,Manual,First Owner,11.0,Maruti,4179.454545454545,Luxury
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrol,Dealer,Manual,First Owner,14.0,Hyundai,3558.8571428571427,Budget
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,60000.0,None,Dealer,Automatic,First Owner,13.0,Audi,4615.384615384615,Luxury
Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Manual,First Owner,21.0,Hyundai,2694.285714285714,Budget
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,None,Dealer,Manual,First Owner,14.0,Skoda,3714.285714285714,Mid-Range
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrol,Trustmark Dealer,Manual,First Owner,11.0,Hyundai,5030.909090909091,Luxury
Maruti Swift Dzire VDI,2017.0,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,First Owner,9.0,Maruti,5167.444444444444,Mid-Range
Renault Duster 85PS Diesel RxL,2013.0,450000.0,1000.0,Diesel,Dealer,Manual,Second Owner,13.0,Renault,76.92307692307692,Mid-Range
Mercedes-Benz C-Class Progressive C 220d,2018.0,3800000.0,10000.0,Diesel,Dealer,Automatic,First Owner,8.0,Mercedes-Benz,1250.0,Luxury
Audi A4 3.0 TDI Quattro,2013.0,1580000.0,86000.0,Diesel,Dealer,Automatic,First Owner,13.0,Audi,6615.384615384615,Luxury
Maruti SX4 Vxi BSIV,2012.0,225000.0,110000.0,Petrol,Individual,Manual,Second Owner,14.0,Maruti,7857.142857142857,Budget
Hyundai Grand i10 1.2 Kappa Magna AT,2017.0,550000.0,19890.0,Petrol,Dealer,Automatic,First Owner,9.0,Hyundai,2210.0,Mid-Range
Maruti Swift ZXI BSIV,2016.0,670000.0,7104.0,Petrol,Trustmark Dealer,Manual,First Owner,10.0,Maruti,710.4,Luxury
Maruti Ertiga VXI,2015.0,625000.0,11918.0,Petrol,Trustmark Dealer,Manual,First Owner,11.0,Maruti,1083.4545454545455,Luxury
Hyundai Grand i10 Magna AT,2017.0,520000.0,10510.0,Petrol,Dealer,Automatic,First Owner,9.0,Hyundai,1167.7777777777778,Mid-Range
Chevrolet Beat LT Option,2016.0,239000.0,41000.0,Petrol,Dealer,Manual,First Owner,10.0,Chevrolet,4100.0,Budget
Maruti S-Cross Zeta DDiS 200 SH,2015.0,750000.0,45974.0,Diesel,None,Manual,First Owner,11.0,Maruti,4179.454545454545,Luxury
Hyundai i10 Magna,2012.0,229999.0,49824.0,Petrol,Dealer,Manual,First Owner,14.0,Hyundai,3558.8571428571427,Budget
Audi A6 2.0 TDI Premium Plus,2013.0,1300000.0,58500.0,Diesel,Dealer,Automatic,First Owner,13.0,Audi,4500.0,Luxury
Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Manual,First Owner,21.0,Hyundai,2694.285714285714,Budget
Skoda Laura Ambiente 2.0 TDI CR MT,2012.0,385000.0,52000.0,Diesel,Dealer,Manual,First Owner,14.0,Skoda,3714.285714285714,Mid-Range
Hyundai Verna 1.6 VTVT SX,2015.0,760000.0,55340.0,Petrol,Trustmark Dealer,Manual,First Owner,11.0,Hyundai,5030.909090909091,Luxury
Maruti Swift Dzire VDI,2014.0,600000.0,46507.0,Diesel,Trustmark Dealer,Manual,First Owner,12.0,Maruti,3875.5833333333335,Mid-Range
Maruti Baleno Alpha 1.3,2017.0,650000.0,70000.0,Diesel,Individual,Manual,First Owner,9.0,Maruti,7777.777777777777,Luxury
Chevrolet Spark 1.0 LS,2011.0,140000.0,60000.0,Petrol,Individual,Manual,Second Owner,15.0,Chevrolet,4000.0,Budget
Maruti Alto LXi,2011.0,150000.0,70000.0,Petrol,Individual,Manual,First Owner,15.0,Maruti,4666.666666666667,Budget
Datsun GO Plus A Option Petrol,2018.0,450000.0,10000.0,Petrol,Individual,Manual,Second Owner,8.0,Datsun,1250.0,Mid-Range
Hyundai Accent CRDi,2006.0,170000.0,245244.0,Diesel,Individual,Manual,Fourth & Above Owner,20.0,Hyundai,12262.2,Budget
Renault KWID 1.0 RXT Optional,2017.0,400000.0,60000.0,Petrol,Individual,Manual,First Owner,9.0,Renault,6666.666666666667,Mid-Range
Tata Tiago 1.2 Revotron XE,2016.0,300000.0,30000.0,Petrol,Individual,Manual,First Owner,10.0,Tata,3000.0,Mid-Range
Maruti Alto 800 Base,2012.0,250000.0,8000.0,Petrol,Individual,Manual,First Owner,14.0,Maruti,571.4285714285714,Mid-Range
Tata Tigor 1.2 Revotron XM,2019.0,500000.0,10000.0,Petrol,Individual,Manual,First Owner,7.0,Tata,1428.5714285714287,Mid-Range
Nissan Sunny Diesel XL,2012.0,300000.0,110000.0,Diesel,Individual,Manual,First Owner,14.0,Nissan,7857.142857142857,Mid-Range
Hyundai Santro GS,2005.0,80000.0,56580.0,Petrol,Dealer,Manual,First Owner,21.0,Hyundai,2694.285714285714,Budget
Mahindra XUV500 AT W8 FWD,2015.0,740000.0,45000.0,Diesel,Dealer,Automatic,First Owner,11.0,Mahindra,4090.909090909091,Luxury
Hyundai Santro Xing XG,2005.0,70000.0,68500.0,Petrol,Dealer,Manual,First Owner,21.0,Hyundai,3261.904761904762,Budget
Hyundai Santro Sportz AMT,2019.0,484999.0,5007.0,Petrol,Dealer,Automatic,First Owner,7.0,Hyundai,715.2857142857143,Mid-Range
Nissan Micra Active XV S,2013.0,164000.0,60000.0,Petrol,Individual,Manual,First Owner,13.0,Nissan,4615.384615384615,Budget
Honda City 1.5 V AT,2008.0,140000.0,70000.0,Petrol,Individual,Automatic,First Owner,18.0,Honda,3888.8888888888887,Budget
Mercedes-Benz E-Class E250 CDI Elegance,2011.0,999000.0,49600.0,Diesel,Dealer,Automatic,First Owner,15.0,Mercedes-Benz,3306.6666666666665,Luxury
Maruti Alto LXI,2005.0,56000.0,23000.0,Petrol,Individual,Manual,Second Owner,21.0,Maruti,1095.2380952380952,Budget
BMW 7 Series 730Ld,2006.0,1050000.0,60000.0,Diesel,Dealer,Automatic,First Owner,20.0,BMW,3000.0,Luxury
Hyundai i10 Sportz 1.2,2011.0,235000.0,60000.0,Petrol,Dealer,Manual,First Owner,15.0,Hyundai,4000.0,Budget
Renault Duster 110PS Diesel RxL,2015.0,465000.0,41123.0,Diesel,Dealer,Manual,First Owner,11.0,Renault,3738.4545454545455,Mid-Range
